"ID_ESTADO","NOMBRE_ESTADO","ID_MUNICIPIO","MUNICIPIO","MEADE","ANAYA","AMLO","MARGARITA","BRONCO","NUM_VOTOS_CAN_NREG","NUM_VOTOS_NULOS","GANADOR"
5,"COAHUILA",9,"FRANCISCO I. MADERO-COL",8142,4077,15953,19,686,6,468,"AMLO"
24,"SAN LUIS POTOSÍ",16,"EBANO-SLP",2810,4027,10704,2,546,2,846,"AMLO"
16,"MICHOACÁN",95,"TLAZAZALCA-MIC",871,1353,1177,0,143,0,169,"ANAYA"
13,"HIDALGO",81,"ZACUALTIPAN DE ANGELES-HGO",2909,1672,10575,0,673,0,487,"AMLO"
19,"NUEVO LEÓN",37,"MIER Y NORIEGA-NLE",1808,285,726,59,1713,0,249,"MEADE"
20,"OAXACA",542,"TATALTEPEC DE VALDES-OAX",367,118,1729,1,14,0,110,"AMLO"
32,"ZACATECAS",2,"APULCO-ZAC",903,504,1141,0,61,0,133,"AMLO"
20,"OAXACA",563,"YAXE-OAX",190,111,611,0,5,0,47,"AMLO"
13,"HIDALGO",65,"TETEPANGO-HGO",772,353,4737,0,169,0,93,"AMLO"
20,"OAXACA",534,"SILACAYOAPAM-OAX",913,428,1692,2,33,0,151,"AMLO"
12,"GUERRERO",81,"JUCHITAN-GRO",1244,507,2003,3,20,0,207,"AMLO"
20,"OAXACA",511,"SANTO DOMINGO NUXAA-OAX",429,162,526,1,11,0,26,"AMLO"
20,"OAXACA",447,"SANTA MARIA YUCUHITI-OAX",222,269,2229,0,18,0,137,"AMLO"
12,"GUERRERO",30,"EDUARDO NERI-GRO",3613,2233,16393,1,366,13,804,"AMLO"
29,"TLAXCALA",35,"TOCATLAN-TLX",426,297,1869,4,129,1,42,"AMLO"
16,"MICHOACÁN",106,"VISTA HERMOSA-MIC",2427,1071,4577,3,251,2,340,"AMLO"
7,"CHIAPAS",91,"TAPALAPA-CAM",864,403,1290,0,14,0,179,"AMLO"
20,"OAXACA",439,"SANTA MARIA TLALIXTAC-OAX",204,64,439,1,5,0,53,"AMLO"
14,"JALISCO",23,"ZAPOTLAN EL GRANDE-JAL",4350,12558,28701,12,4758,41,1334,"AMLO"
16,"MICHOACÁN",43,"JACONA-MIC",5709,5941,11718,1,2031,2,949,"AMLO"
21,"PUEBLA",65,"FRANCISCO Z. MENA-PUE",1890,2662,4677,10,134,0,332,"AMLO"
20,"OAXACA",380,"SANTA CRUZ NUNDACO-OAX",86,73,1057,0,9,0,41,"AMLO"
21,"PUEBLA",122,"SAN DIEGO LA MESA TOCHIMILTZINGO-PUE",269,293,184,0,5,0,22,"ANAYA"
16,"MICHOACÁN",26,"CHINICUILA-MIC",620,665,1299,1,31,1,104,"AMLO"
20,"OAXACA",114,"SAN BARTOLO YAUTEPEC-OAX",33,43,228,0,9,0,5,"AMLO"
5,"COAHUILA",24,"PARRAS-COL",6230,3659,9676,12,839,1,633,"AMLO"
30,"VERACRUZ",82,"IXHUATLAN DE MADERO-VER",3983,8463,9612,27,233,0,1016,"AMLO"
9,"CIUDAD DE MÉXICO",16,"MIGUEL HIDALGO-COL",32330,76120,104464,57,9473,232,3945,"AMLO"
20,"OAXACA",34,"GUELATAO DE JUAREZ-OAX",31,9,242,0,7,0,4,"AMLO"
30,"VERACRUZ",104,"MECATLAN-VER",966,1450,2051,0,29,2,148,"AMLO"
20,"OAXACA",181,"SAN JUAN BAUTISTA TLACOATZINTEPEC-OAX",511,22,859,0,4,0,27,"AMLO"
12,"GUERRERO",23,"CUAJINICUILAPA-GRO",1726,1151,8939,6,81,0,299,"AMLO"
20,"OAXACA",326,"SAN PEDRO TAVICHE-OAX",117,84,124,0,1,0,23,"AMLO"
21,"PUEBLA",97,"LA MAGDALENA TLATLAUQUITEPEC-PUE",142,115,159,0,4,0,4,"AMLO"
19,"NUEVO LEÓN",28,"HIDALGO-NLE",1249,1958,4064,12,1286,0,254,"AMLO"
20,"OAXACA",111,"SAN BALTAZAR YATZACHI EL BAJO-OAX",36,20,220,0,1,1,0,"AMLO"
20,"OAXACA",301,"SAN PEDRO CAJONOS-OAX",55,31,365,1,1,0,11,"AMLO"
26,"SONORA",26,"MOCTEZUMA-SON",1058,474,1284,0,194,0,78,"AMLO"
13,"HIDALGO",49,"PROGRESO DE OBREGON-HGO",2100,1332,8436,6,651,3,209,"AMLO"
15,"MÉXICO",26,"CHALCO-MEX",23364,21612,95398,34,6937,46,3249,"AMLO"
21,"PUEBLA",57,"CHILA DE LA SAL-PUE",446,134,316,1,6,0,10,"MEADE"
8,"CHIHUAHUA",33,"HUEJOTITAN-COA",410,457,277,0,72,0,29,"ANAYA"
30,"VERACRUZ",197,"YECUATLA-VER",615,2307,2644,0,74,0,129,"AMLO"
8,"CHIHUAHUA",64,"EL TULE-COA",389,707,360,0,58,16,119,"ANAYA"
13,"HIDALGO",35,"LOLOTLA-HGO",1284,427,2641,0,50,1,201,"AMLO"
20,"OAXACA",166,"SAN JOSE ESTANCIA GRANDE-OAX",189,61,307,0,9,0,38,"AMLO"
11,"GUANAJUATO",6,"ATARJEA-GTO",632,1375,1088,1,116,0,206,"ANAYA"
21,"PUEBLA",53,"CHIGMECATITLAN-PUE",276,226,419,0,10,0,19,"AMLO"
16,"MICHOACÁN",62,"OCAMPO-MIC",1260,2702,6242,3,295,5,891,"AMLO"
20,"OAXACA",521,"SANTO DOMINGO TONALTEPEC-OAX",50,14,53,0,2,0,11,"AMLO"
20,"OAXACA",407,"SANTA MARIA CORTIJO-OAX",259,175,321,0,7,0,20,"AMLO"
16,"MICHOACÁN",113,"ZITACUARO-MIC",9439,14745,37382,30,4601,49,3349,"AMLO"
20,"OAXACA",46,"MAGDALENA JALTEPEC-OAX",154,151,671,3,43,0,47,"AMLO"
17,"MORELOS",30,"YECAPIXTLA-MOR",1703,3708,17304,21,1231,5,774,"AMLO"
20,"OAXACA",537,"SOLEDAD ETLA-OAX",539,277,2135,0,126,0,70,"AMLO"
30,"VERACRUZ",128,"LA PERLA-VER",1430,5894,1538,5,107,2,415,"ANAYA"
30,"VERACRUZ",154,"TANCOCO-VER",475,1259,1309,0,46,0,79,"AMLO"
14,"JALISCO",52,"JOCOTEPEC-JAL",3329,6637,7385,1,1337,39,531,"AMLO"
30,"VERACRUZ",123,"PAJAPAN-VER",781,2291,4521,3,89,0,221,"AMLO"
21,"PUEBLA",143,"SAN SALVADOR EL SECO-PUE",2141,2945,9106,1,575,1,598,"AMLO"
20,"OAXACA",484,"SANTIAGO PINOTEPA NACIONAL-OAX",4949,3374,15958,19,241,9,918,"AMLO"
7,"CHIAPAS",23,"CHAMULA-CAM",12716,2468,24656,0,503,4,2945,"AMLO"
15,"MÉXICO",70,"PAPALOTLA-MEX",752,460,1740,0,164,0,33,"AMLO"
27,"TABASCO",9,"JALAPA-TAB",3437,1815,15311,4,122,0,807,"AMLO"
14,"JALISCO",107,"TUXCACUESCO-JAL",838,865,967,0,35,0,117,"AMLO"
20,"OAXACA",128,"SAN DIONISIO OCOTEPEC-OAX",1008,556,2626,14,90,5,220,"AMLO"
14,"JALISCO",56,"EL LIMON-JAL",514,569,1827,3,144,0,103,"AMLO"
12,"GUERRERO",52,"QUECHULTENANGO-GRO",1532,5548,6083,3,100,0,944,"AMLO"
9,"CIUDAD DE MÉXICO",10,"ALVARO OBREGON-COL",51113,119277,234648,190,15773,321,9537,"AMLO"
32,"ZACATECAS",9,"CHALCHIHUITES-ZAC",2275,1140,1641,6,158,1,173,"MEADE"
31,"YUCATÁN",19,"CHEMAX-YUC",5968,8717,4314,5,68,0,250,"ANAYA"
31,"YUCATÁN",25,"DZAN-YUC",806,1273,1395,1,29,0,53,"AMLO"
17,"MORELOS",12,"JOJUTLA-MOR",2770,2823,23178,0,1631,7,663,"AMLO"
20,"OAXACA",251,"SAN MATEO PIÑAS-OAX",146,92,641,0,4,0,44,"AMLO"
7,"CHIAPAS",112,"ALDAMA-CAM",2045,102,478,0,5,0,170,"MEADE"
20,"OAXACA",318,"SAN PEDRO MOLINOS-OAX",59,47,210,0,4,0,20,"AMLO"
7,"CHIAPAS",18,"COAPILLA-CAM",1052,673,2899,1,42,1,240,"AMLO"
29,"TLAXCALA",25,"SAN PABLO DEL MONTE-TLX",3902,3857,26154,0,1057,5,670,"AMLO"
30,"VERACRUZ",186,"TONAYAN-VER",589,794,1265,0,17,0,50,"AMLO"
12,"GUERRERO",3,"AJUCHITLAN DEL PROGRESO-GRO",4373,932,10700,7,89,5,538,"AMLO"
14,"JALISCO",38,"GOMEZ FARIAS-JAL",1687,1721,3392,1,368,1,247,"AMLO"
13,"HIDALGO",32,"JALTOCAN-HGO",1815,336,3114,0,46,0,208,"AMLO"
8,"CHIHUAHUA",3,"ALLENDE-COA",1561,1345,1700,0,260,1,156,"AMLO"
20,"OAXACA",502,"SANTIAGO YUCUYACHI-OAX",51,36,227,0,2,0,14,"AMLO"
29,"TLAXCALA",44,"ZACATELCO-TLX",2171,1629,17330,2,782,6,308,"AMLO"
20,"OAXACA",338,"SAN PEDRO YUCUNAMA-OAX",46,14,49,0,2,0,6,"AMLO"
30,"VERACRUZ",205,"NANCHITAL DE LAZARO CARDENAS DEL RIO-VER",1751,1148,12400,0,265,0,241,"AMLO"
15,"MÉXICO",111,"VALLE DE BRAVO-MEX",8038,7479,19062,6,1471,10,934,"AMLO"
15,"MÉXICO",34,"ECATEPEC DE MORELOS-MEX",147358,123697,487956,320,41389,453,16951,"AMLO"
28,"TAMAULIPAS",26,"MIQUIHUANA-TAM",561,1482,356,0,47,0,48,"ANAYA"
31,"YUCATÁN",82,"TELCHAC PUEBLO-YUC",1058,583,719,0,43,0,65,"MEADE"
7,"CHIAPAS",103,"TUZANTAN-CAM",4514,1331,8049,8,166,6,720,"AMLO"
12,"GUERRERO",45,"MOCHITLAN-GRO",1543,600,3432,1,78,0,445,"AMLO"
22,"QUERÉTARO",13,"PINAL DE AMOLES-QRO",3573,4846,2937,8,331,4,691,"ANAYA"
31,"YUCATÁN",83,"TELCHAC PUERTO-YUC",489,458,533,0,54,0,47,"AMLO"
21,"PUEBLA",113,"PETLALCINGO-PUE",1887,1087,1901,1,22,0,233,"AMLO"
20,"OAXACA",477,"SANTIAGO MILTEPEC-OAX",75,12,89,0,4,0,10,"AMLO"
21,"PUEBLA",19,"ATLIXCO-PUE",9267,14420,39169,37,2596,20,1684,"AMLO"
7,"CHIAPAS",61,"OCOZOCOAUTLA DE ESPINOSA-CAM",5748,8187,27096,25,710,3,2472,"AMLO"
20,"OAXACA",277,"SAN MIGUEL SUCHIXTEPEC-OAX",84,138,821,0,6,0,72,"AMLO"
15,"MÉXICO",82,"TECAMAC-MEX",50680,30837,123715,11,11516,104,4171,"AMLO"
20,"OAXACA",169,"SAN JOSE DEL PROGRESO-OAX",653,470,1678,2,67,0,112,"AMLO"
14,"JALISCO",11,"ATENGO-JAL",901,1578,710,0,103,0,75,"ANAYA"
17,"MORELOS",5,"COATLAN DEL RIO-MOR",887,766,4132,2,260,0,332,"AMLO"
18,"NAYARIT",19,"XALISCO-NAY",2524,3241,15903,29,530,33,441,"AMLO"
32,"ZACATECAS",27,"MELCHOR OCAMPO-ZAC",877,125,1082,1,22,0,34,"AMLO"
15,"MÉXICO",77,"SAN MATEO ATENCO-MEX",9754,10131,23469,37,2386,31,852,"AMLO"
12,"GUERRERO",40,"JUAN R. ESCUDERO-GRO",1416,2500,7865,1,106,0,574,"AMLO"
21,"PUEBLA",207,"ZACAPOAXTLA-PUE",4172,4703,15052,0,743,4,1214,"AMLO"
27,"TABASCO",4,"CENTRO-TAB",22666,15362,302161,127,4376,93,5143,"AMLO"
31,"YUCATÁN",66,"SANTA ELENA-YUC",1248,638,618,0,9,0,41,"MEADE"
21,"PUEBLA",185,"TLAPANALA-PUE",665,1317,2915,0,85,0,228,"AMLO"
13,"HIDALGO",34,"LA MISION-HGO",861,2776,1354,2,56,0,281,"ANAYA"
20,"OAXACA",453,"SANTIAGO APOSTOL-OAX",171,289,950,1,55,0,78,"AMLO"
20,"OAXACA",463,"SANTIAGO HUAJOLOTITLAN-OAX",656,351,1278,0,64,0,130,"AMLO"
28,"TAMAULIPAS",32,"REYNOSA-TAM",24432,73716,169303,266,18762,47,5076,"AMLO"
20,"OAXACA",282,"SAN MIGUEL TILQUIAPAM-OAX",183,110,639,4,12,0,94,"AMLO"
20,"OAXACA",526,"SANTO TOMAS JALIEZA-OAX",197,302,974,1,35,1,61,"AMLO"
13,"HIDALGO",16,"CHAPANTONGO-HGO",2109,1216,3026,0,255,0,306,"AMLO"
30,"VERACRUZ",48,"COSAUTLAN DE CARVAJAL-VER",979,3109,3008,0,193,0,293,"ANAYA"
13,"HIDALGO",30,"IXMIQUILPAN-HGO",6425,3476,34698,4,1816,6,956,"AMLO"
15,"MÉXICO",57,"MORELOS-MEX",4768,4612,5807,2,473,9,662,"AMLO"
31,"YUCATÁN",79,"TEKAX-YUC",6517,6657,9031,2,266,0,795,"AMLO"
20,"OAXACA",315,"SAN PEDRO MARTIR YUCUXACO-OAX",51,35,398,0,12,0,16,"AMLO"
13,"HIDALGO",8,"APAN-HGO",3744,2881,13503,1,1220,3,500,"AMLO"
26,"SONORA",63,"ETCHOJOA-SON",5379,2056,17847,12,252,1,743,"AMLO"
14,"JALISCO",43,"HUEJUCAR-JAL",638,1587,1039,26,121,0,119,"ANAYA"
8,"CHIHUAHUA",55,"ROSALES-COA",1707,1853,4217,0,543,0,279,"AMLO"
12,"GUERRERO",64,"TLACOAPA-GRO",1185,880,2508,0,5,0,242,"AMLO"
30,"VERACRUZ",195,"XOXOCOTLA-VER",390,1109,1239,0,25,0,112,"AMLO"
20,"OAXACA",36,"MESONES HIDALGO-OAX",136,250,1027,0,18,0,64,"AMLO"
31,"YUCATÁN",89,"TICUL-YUC",5211,4550,11562,4,268,30,511,"AMLO"
20,"OAXACA",149,"SAN FRANCISCO TLAPANCINGO-OAX",138,83,360,0,1,0,46,"AMLO"
31,"YUCATÁN",101,"UMAN-YUC",7947,7892,11606,7,874,2,769,"AMLO"
21,"PUEBLA",201,"XOCHILTEPEC-PUE",347,398,816,0,33,2,99,"AMLO"
20,"OAXACA",331,"SAN PEDRO TOTOLAPAM-OAX",110,159,837,0,11,0,24,"AMLO"
31,"YUCATÁN",84,"TEMAX-YUC",1153,2409,970,0,31,2,63,"ANAYA"
20,"OAXACA",297,"SAN PABLO YAGANIZA-OAX",67,20,352,1,1,0,7,"AMLO"
8,"CHIHUAHUA",26,"GRAN MORELOS-COA",770,542,504,0,41,0,103,"MEADE"
19,"NUEVO LEÓN",32,"JUAREZ-NLE",16918,17642,41463,174,18805,145,1987,"AMLO"
14,"JALISCO",46,"IXTLAHUACAN DE LOS MEMBRILLOS-JAL",4000,4108,8621,1,862,3,455,"AMLO"
26,"SONORA",57,"URES-SON",1183,1043,2989,5,227,1,219,"AMLO"
31,"YUCATÁN",96,"TIZIMIN-YUC",12592,7951,14314,13,767,5,949,"AMLO"
8,"CHIHUAHUA",57,"SAN FRANCISCO DE BORJA-COA",538,665,284,0,35,0,68,"ANAYA"
21,"PUEBLA",84,"IXCAQUIXTLA-PUE",1170,400,2767,1,36,6,125,"AMLO"
19,"NUEVO LEÓN",34,"LINARES-NLE",6518,8307,12878,5,5434,34,1164,"AMLO"
4,"CAMPECHE",3,"CARMEN-CAM",16908,10657,79927,13,3401,22,2684,"AMLO"
26,"SONORA",66,"ONAVAS-SON",219,51,372,1,20,0,14,"AMLO"
11,"GUANAJUATO",5,"APASEO EL GRANDE-GTO",8155,10363,11685,12,3399,9,1211,"AMLO"
32,"ZACATECAS",57,"TRANCOSO-ZAC",2843,1674,4040,2,282,0,300,"AMLO"
12,"GUERRERO",34,"HUAMUXTITLAN-GRO",1249,1489,5424,0,232,2,482,"AMLO"
11,"GUANAJUATO",26,"ROMITA-GTO",7746,6971,8539,12,1625,49,683,"AMLO"
30,"VERACRUZ",92,"JAMAPA-VER",890,2145,2178,0,134,1,153,"AMLO"
30,"VERACRUZ",151,"TAMALIN-VER",2061,2269,1939,0,79,0,76,"ANAYA"
22,"QUERÉTARO",5,"CORREGIDORA-QRO",10774,37429,33482,120,7514,50,1751,"ANAYA"
20,"OAXACA",223,"SAN JUAN YATZONA-OAX",49,16,166,0,0,0,10,"AMLO"
9,"CIUDAD DE MÉXICO",11,"TLAHUAC-COL",20756,28290,133678,49,9671,142,4163,"AMLO"
19,"NUEVO LEÓN",45,"SABINAS HIDALGO-NLE",2103,5106,6672,3,1904,2,410,"AMLO"
21,"PUEBLA",118,"RAFAEL LARA GRAJALES-PUE",1440,1913,4454,4,497,22,269,"AMLO"
30,"VERACRUZ",115,"NAUTLA-VER",989,1571,2631,3,120,2,143,"AMLO"
19,"NUEVO LEÓN",8,"BUSTAMANTE-NLE",675,780,829,0,302,0,61,"AMLO"
20,"OAXACA",382,"SANTA CRUZ TACACHE DE MINA-OAX",486,378,602,2,9,0,38,"AMLO"
7,"CHIAPAS",75,"SABANILLA-CAM",3812,1369,6119,73,306,0,3430,"AMLO"
20,"OAXACA",51,"MAGDALENA TEQUISISTLAN-OAX",640,241,3474,2,52,0,109,"AMLO"
21,"PUEBLA",76,"HUEJOTZINGO-PUE",4271,4969,22865,60,2125,6,1127,"AMLO"
5,"COAHUILA",35,"TORREON-COL",80164,84320,146761,205,16905,75,4410,"AMLO"
15,"MÉXICO",52,"LERMA-MEX",15867,15950,41356,7,3725,10,1392,"AMLO"
21,"PUEBLA",43,"CUAYUCA DE ANDRADE-PUE",835,547,757,0,8,0,57,"MEADE"
20,"OAXACA",423,"SANTA MARIA NATIVITAS-OAX",48,22,202,0,6,0,12,"AMLO"
7,"CHIAPAS",25,"CHAPULTENANGO-CAM",532,452,2448,5,47,1,260,"AMLO"
20,"OAXACA",148,"SAN FRANCISCO TEOPAN-OAX",35,24,111,0,0,0,6,"AMLO"
28,"TAMAULIPAS",18,"JIMENEZ-TAM",1239,1699,1437,0,202,0,172,"ANAYA"
16,"MICHOACÁN",60,"NUEVO URECHO-MIC",500,1060,2587,6,66,5,218,"AMLO"
7,"CHIAPAS",108,"VILLA CORZO-CAM",7852,1043,20665,25,385,9,1091,"AMLO"
14,"JALISCO",27,"CONCEPCION DE BUENOS AIRES-JAL",1069,1103,1038,1,194,0,123,"ANAYA"
20,"OAXACA",340,"SAN SEBASTIAN ABASOLO-OAX",164,85,522,0,10,0,18,"AMLO"
22,"QUERÉTARO",12,"PEÑAMILLER-QRO",4035,2214,3582,4,206,2,538,"MEADE"
14,"JALISCO",31,"CHAPALA-JAL",3724,8985,10046,3,1510,11,612,"AMLO"
1,"AGUASCALIENTES",6,"PABELLON DE ARTEAGA-AGS",3674,5397,8512,7,968,8,536,"AMLO"
2,"BAJA CALIFORNIA",4,"TIJUANA-BCN",56646,127600,486867,229,41140,602,13423,"AMLO"
29,"TLAXCALA",54,"EMILIANO ZAPATA-TLX",707,434,944,1,50,0,61,"AMLO"
24,"SAN LUIS POTOSÍ",2,"ALAQUINES-SLP",2152,1166,834,1,91,2,177,"MEADE"
26,"SONORA",37,"SANTA CRUZ-SON",296,291,374,0,18,0,37,"AMLO"
26,"SONORA",28,"NACORI CHICO-SON",290,285,579,0,24,1,48,"AMLO"
20,"OAXACA",50,"MAGDALENA TEITIPAC-OAX",38,52,651,1,2,0,48,"AMLO"
24,"SAN LUIS POTOSÍ",56,"ZARAGOZA-SLP",4107,3717,3896,1,650,4,746,"MEADE"
30,"VERACRUZ",23,"ATZACAN-VER",1063,2663,5761,4,251,0,394,"AMLO"
16,"MICHOACÁN",32,"ERONGARICUARO-MIC",1678,790,4576,0,227,1,401,"AMLO"
20,"OAXACA",119,"SAN BARTOLOME ZOOGOCHO-OAX",12,19,103,0,0,2,0,"AMLO"
30,"VERACRUZ",184,"TLILAPAN-VER",232,795,1494,1,72,0,57,"AMLO"
20,"OAXACA",289,"SAN PABLO COATLAN-OAX",528,121,1114,8,18,0,54,"AMLO"
16,"MICHOACÁN",49,"LAGUNILLAS-MIC",137,340,431,1,41,0,52,"AMLO"
30,"VERACRUZ",91,"JALTIPAN-VER",2286,3885,13142,6,488,3,344,"AMLO"
11,"GUANAJUATO",21,"MOROLEON-GTO",2677,9668,8140,18,3173,51,701,"ANAYA"
20,"OAXACA",15,"CHAHUITES-OAX",725,1139,3320,1,111,0,302,"AMLO"
30,"VERACRUZ",131,"PLAYA VICENTE-VER",1497,7941,8870,5,224,0,582,"AMLO"
14,"JALISCO",83,"SAYULA-JAL",1806,3039,9549,4,1246,14,511,"AMLO"
20,"OAXACA",292,"SAN PABLO HUITZO-OAX",673,352,2764,0,95,7,72,"AMLO"
30,"VERACRUZ",196,"YANGA-VER",1329,1686,5711,4,245,0,231,"AMLO"
7,"CHIAPAS",79,"SAN JUAN CANCUC-CAM",9683,377,6053,5,27,0,899,"MEADE"
9,"CIUDAD DE MÉXICO",4,"CUAJIMALPA DE MORELOS-COL",18673,36385,53846,89,4277,71,2194,"AMLO"
10,"DURANGO",39,"VICENTE GUERRERO-DUR",1901,1943,4699,5,419,7,301,"AMLO"
32,"ZACATECAS",50,"VETAGRANDE-ZAC",1427,596,3584,0,176,0,144,"AMLO"
32,"ZACATECAS",8,"CUAUHTEMOC-ZAC",2595,1154,2614,1,116,2,277,"AMLO"
13,"HIDALGO",82,"ZAPOTLAN DE JUAREZ-HGO",2003,1498,5444,4,568,2,195,"AMLO"
13,"HIDALGO",19,"EL ARENAL-HGO",2051,880,5501,0,296,1,190,"AMLO"
30,"VERACRUZ",134,"PUENTE NACIONAL-VER",1956,3522,5052,2,386,4,253,"AMLO"
14,"JALISCO",12,"ATENGUILLO-JAL",528,1181,482,3,140,0,68,"ANAYA"
21,"PUEBLA",177,"SAN SEBASTIAN TLACOTEPEC-PUE",2076,2374,1766,1,23,0,243,"ANAYA"
20,"OAXACA",332,"VILLA DE TUTUTEPEC-OAX",3655,1026,15689,14,204,11,770,"AMLO"
20,"OAXACA",200,"SAN JUAN IHUALTEPEC-OAX",34,49,19,0,0,0,5,"ANAYA"
15,"MÉXICO",104,"TLALMANALCO-MEX",4113,3607,15542,38,1472,15,545,"AMLO"
15,"MÉXICO",122,"VALLE DE CHALCO SOLIDARIDAD-MEX",20527,28436,106986,21,6524,129,4158,"AMLO"
8,"CHIHUAHUA",38,"JULIMES-COA",675,946,1163,11,163,1,174,"AMLO"
20,"OAXACA",97,"SAN ANDRES YAA-OAX",40,14,151,0,1,0,5,"AMLO"
20,"OAXACA",455,"SANTIAGO ATITLAN-OAX",132,75,723,0,1,4,65,"AMLO"
21,"PUEBLA",78,"HUEYTAMALCO-PUE",4607,2697,5575,0,305,1,612,"AMLO"
20,"OAXACA",550,"TLACOLULA DE MATAMOROS-OAX",1733,1259,8253,1,479,4,238,"AMLO"
16,"MICHOACÁN",96,"TOCUMBO-MIC",1300,1545,2669,1,508,1,422,"AMLO"
20,"OAXACA",322,"SAN PEDRO POCHUTLA-OAX",3836,2603,15004,4,272,0,976,"AMLO"
30,"VERACRUZ",181,"TLALNELHUAYOCAN-VER",1266,2241,3993,2,362,2,179,"AMLO"
14,"JALISCO",94,"TEPATITLAN DE MORELOS-JAL",7526,34207,10131,10,8736,51,2021,"ANAYA"
32,"ZACATECAS",25,"LUIS MOYA-ZAC",1619,1517,2921,2,227,0,231,"AMLO"
21,"PUEBLA",175,"TILAPA-PUE",832,786,2785,1,119,1,215,"AMLO"
20,"OAXACA",171,"SAN JUAN ACHIUTLA-OAX",34,16,169,0,6,0,9,"AMLO"
24,"SAN LUIS POTOSÍ",54,"AXTLA DE TERRAZAS-SLP",4167,3481,8069,3,418,0,891,"AMLO"
13,"HIDALGO",17,"CHAPULHUACAN-HGO",3063,1885,4637,4,177,0,531,"AMLO"
21,"PUEBLA",192,"TUZAMAPAN DE GALEANA-PUE",752,808,1901,0,25,0,150,"AMLO"
6,"COLIMA",3,"COQUIMATLAN-COL",3016,2206,4706,0,273,3,299,"AMLO"
7,"CHIAPAS",13,"BOCHIL-CAM",2333,1385,12125,6,225,1,832,"AMLO"
20,"OAXACA",11,"AYOTZINTEPEC-OAX",502,260,2097,1,23,0,176,"AMLO"
30,"VERACRUZ",3,"ACAYUCAN-VER",3335,10411,25765,9,984,9,1225,"AMLO"
29,"TLAXCALA",1,"AMAXAC DE GUERRERO-TLX",761,449,4187,0,249,1,81,"AMLO"
16,"MICHOACÁN",27,"CHUCANDIRO-MIC",1042,890,686,4,62,0,119,"MEADE"
21,"PUEBLA",20,"ATOYATEMPAN-PUE",470,289,2927,8,93,1,97,"AMLO"
28,"TAMAULIPAS",25,"MIGUEL ALEMAN-TAM",3252,3986,4540,20,660,2,447,"AMLO"
12,"GUERRERO",73,"ZAPOTITLAN TABLAS-GRO",1545,245,3440,1,6,1,289,"AMLO"
18,"NAYARIT",11,"RUIZ-NAY",1910,2084,6414,1,99,0,286,"AMLO"
30,"VERACRUZ",66,"CHUMATLAN-VER",144,1071,830,0,12,0,46,"ANAYA"
32,"ZACATECAS",13,"GENERAL ENRIQUE ESTRADA-ZAC",723,928,1336,5,215,1,141,"AMLO"
24,"SAN LUIS POTOSÍ",28,"SAN LUIS POTOSI-SLP",45528,118790,154933,368,37114,405,9684,"AMLO"
29,"TLAXCALA",23,"NATIVITAS-TLX",952,1068,8872,5,386,2,213,"AMLO"
20,"OAXACA",397,"SANTA MARIA ALOTEPEC-OAX",177,74,753,0,9,0,47,"AMLO"
5,"COAHUILA",5,"CANDELA-COL",613,468,246,2,20,0,31,"MEADE"
16,"MICHOACÁN",73,"QUERENDARO-MIC",1058,1711,3177,1,553,1,429,"AMLO"
4,"CAMPECHE",1,"CAMPECHE-CAM",31447,17745,88880,141,5334,109,3108,"AMLO"
24,"SAN LUIS POTOSÍ",4,"ARMADILLO DE LOS INFANTE-SLP",1570,736,397,4,88,0,148,"MEADE"
20,"OAXACA",61,"MONJAS-OAX",262,169,637,0,13,0,43,"AMLO"
30,"VERACRUZ",39,"COAHUITLAN-VER",519,1382,1440,1,22,1,113,"AMLO"
30,"VERACRUZ",165,"TEPETLAN-VER",224,2440,2018,0,78,0,135,"ANAYA"
21,"PUEBLA",61,"DOMINGO ARENAS-PUE",688,551,2025,10,185,1,201,"AMLO"
13,"HIDALGO",31,"JACALA DE LEDEZMA-HGO",1889,1002,3049,0,103,0,289,"AMLO"
20,"OAXACA",108,"SAN ANTONIO TEPETLAPA-OAX",106,109,962,0,4,0,90,"AMLO"
14,"JALISCO",10,"ATEMAJAC DE BRIZUELA-JAL",1402,988,1259,0,101,0,111,"MEADE"
14,"JALISCO",2,"ACATLAN DE JUAREZ-JAL",1344,3128,5459,3,879,15,350,"AMLO"
7,"CHIAPAS",86,"SOYALO-CAM",1539,222,3346,0,93,1,406,"AMLO"
24,"SAN LUIS POTOSÍ",52,"VILLA HIDALGO-SLP",4605,2390,1571,5,316,5,345,"MEADE"
13,"HIDALGO",28,"HUEJUTLA DE REYES-HGO",10185,3803,41823,17,796,22,2857,"AMLO"
27,"TABASCO",16,"TEAPA-TAB",4427,1553,19566,4,264,1,1077,"AMLO"
24,"SAN LUIS POTOSÍ",7,"CEDRAL-SLP",2354,937,5323,0,492,0,343,"AMLO"
20,"OAXACA",398,"SANTA MARIA APAZCO-OAX",97,73,369,0,2,0,86,"AMLO"
26,"SONORA",34,"SAN JAVIER-SON",120,127,301,0,23,0,15,"AMLO"
8,"CHIHUAHUA",40,"MADERA-COA",1706,4363,4078,4,304,1,537,"ANAYA"
14,"JALISCO",54,"JUCHITLAN-JAL",783,1378,1020,0,96,0,117,"ANAYA"
15,"MÉXICO",107,"TOLUCA-MEX",90145,108912,222759,58,29057,194,8799,"AMLO"
