ano,estado,municipio,cve_inegi,id_estado,id_municipio,pea,pea_h,pea_m,pei,pei_h,pei_m,pea_ocupada,pea_ocupada_h,pea_ocupada_m,pea_desocupada,pea_desocupada_h,pea_desocupada_m,tpe,tpe_h,tpe_m
2010,San Luis Potosi,El Naranjo,24058,24,58,7437,5771,1666,7994,1924,6070,7060,5443,1617,377,328,49,48.06,74.71,21.49
2010,Sinaloa,Total del estado Sinaloa,25000,25,0,1107112,758742,348370,1013041,286918,726123,1063654,724529,339125,43458,34213,9245,51.94,72.09,32.29
2010,Sinaloa,Ahome,25001,25,1,166814,112174,54640,154472,44799,109673,158338,105586,52752,8476,6588,1888,51.72,71.11,33.15
2010,Sinaloa,Angostura,25002,25,2,15127,11813,3314,20139,5790,14349,14278,11067,3211,849,746,103,42.59,66.53,18.65
2010,Sinaloa,Badiraguato,25003,25,3,10027,8909,1118,12166,2506,9660,9781,8697,1084,246,212,34,44.51,76.66,10.25
2010,Sinaloa,Concordia,25004,25,4,10921,8351,2570,10827,2718,8109,10661,8145,2516,260,206,54,49.8,74.6,23.94
2010,Sinaloa,Cosala,25005,25,5,5146,4369,777,6890,1868,5022,4976,4211,765,170,158,12,42.08,69.18,13.14
2010,Sinaloa,Culiacan,25006,25,6,363899,234042,129857,290142,84578,205564,352181,225168,127013,11718,8874,2844,55.39,73.07,38.57
2010,Sinaloa,Choix,25007,25,7,11017,9533,1484,13538,3227,10311,10424,8994,1430,593,539,54,44.63,74.21,12.53
2010,Sinaloa,Elota,25008,25,8,16306,12130,4176,14909,3906,11003,15946,11834,4112,360,296,64,51.84,74.98,27.33
2010,Sinaloa,Escuinapa,25009,25,9,20716,14821,5895,19817,5454,14363,20014,14221,5793,702,600,102,50.66,72.29,28.91
2010,Sinaloa,El Fuerte,25010,25,10,34838,26981,7857,40380,11136,29244,32529,25002,7527,2309,1979,330,46.07,70.31,21.1
2010,Sinaloa,Guasave,25011,25,11,105246,75981,29265,115407,32811,82596,100884,72445,28439,4362,3536,826,47.44,69.39,26.05
2010,Sinaloa,Mazatlan,25012,25,12,191436,122750,68686,150476,44476,106000,183646,116954,66692,7790,5796,1994,55.74,73.03,39.17
2010,Sinaloa,Mocorito,25013,25,13,16106,13497,2609,19525,4796,14729,15601,13050,2551,505,447,58,44.75,72.72,14.97
2010,Sinaloa,Rosario,25014,25,14,19132,14010,5122,18516,5057,13459,18620,13598,5022,512,412,100,50.25,72.35,27.38
2010,Sinaloa,Salvador Alvarado,25015,25,15,30924,20987,9937,29836,8412,21424,29591,19948,9643,1333,1039,294,50.56,70.81,31.52
2010,Sinaloa,San Ignacio,25016,25,16,8301,6655,1646,8802,2224,6578,8116,6497,1619,185,158,27,48.11,74.1,19.89
2010,Sinaloa,Sinaloa,25017,25,17,28837,24400,4437,37229,9125,28104,27487,23197,4290,1350,1203,147,43.35,72.15,13.57
2010,Sinaloa,Navolato,25018,25,18,52319,37339,14980,49970,14035,35935,50581,35915,14666,1738,1424,314,50.84,72.15,29.29
2010,Sonora,Total del estado Sonora,26000,26,0,1104922,731681,373241,911919,277494,634425,1043459,684552,358907,61463,47129,14334,54.54,72.09,36.92
2010,Sonora,Aconchi,26001,26,1,967,746,221,1074,324,750,892,679,213,75,67,8,46.99,68.76,22.71
2010,Sonora,Agua Prieta,26002,26,2,33086,21979,11107,24500,7092,17408,31110,20453,10657,1976,1526,450,57.25,75.27,38.84
2010,Sonora,Alamos,26003,26,3,9466,7793,1673,10281,2448,7833,9160,7531,1629,306,262,44,47.48,75.04,17.52
2010,Sonora,Altar,26004,26,4,3276,2411,865,3250,914,2336,3117,2275,842,159,136,23,50.09,72.32,26.98
2010,Sonora,Arivechi,26005,26,5,436,347,89,576,186,390,367,282,85,69,65,4,43,64.86,18.58
2010,Sonora,Arizpe,26006,26,6,1141,941,200,1268,303,965,936,757,179,205,184,21,46.97,74.8,17.08
2010,Sonora,Atil,26007,26,7,197,147,50,294,106,188,149,101,48,48,46,2,39.56,57.2,20.75
2010,Sonora,Bacadehuachi,26008,26,8,459,395,64,503,118,385,359,297,62,100,98,2,47.42,76.7,14.13
2010,Sonora,Bacanora,26009,26,9,249,201,48,392,148,244,205,162,43,44,39,5,38.6,57.1,16.38
2010,Sonora,Bacerac,26010,26,10,558,420,138,594,178,416,523,388,135,35,32,3,48.14,69.65,24.82
2010,Sonora,Bacoachi,26011,26,11,599,459,140,729,208,521,578,439,139,21,20,1,44.73,67.8,21.15
2010,Sonora,Bacum,26012,26,12,8542,6220,2322,8982,2651,6331,8092,5862,2230,450,358,92,48.4,69.44,26.72
2010,Sonora,Banamichi,26013,26,13,571,430,141,684,222,462,558,417,141,13,13,0,45.14,65.45,23.19
2010,Sonora,Baviacora,26014,26,14,1265,970,295,1538,470,1068,1191,901,290,74,69,5,44.81,66.67,21.56
2010,Sonora,Bavispe,26015,26,15,466,398,68,609,175,434,455,388,67,11,10,1,43.11,68.86,13.52
2010,Sonora,Benjamin Hill,26016,26,16,1956,1289,667,2067,738,1329,1807,1185,622,149,104,45,48.51,63.44,33.35
2010,Sonora,Caborca,26017,26,17,35026,23874,11152,26284,7256,19028,33698,22935,10763,1328,939,389,56.94,76.37,36.86
2010,Sonora,Cajeme,26018,26,18,172560,109969,62591,144615,45636,98979,163682,103447,60235,8878,6522,2356,54.15,70.26,38.61
2010,Sonora,Cananea,26019,26,19,11780,8262,3518,13402,4229,9173,10642,7320,3322,1138,942,196,46.63,65.89,27.64
2010,Sonora,Carbo,26020,26,20,2275,1733,542,1887,518,1369,2173,1644,529,102,89,13,54.4,76.38,28.33
2010,Sonora,La Colorada,26021,26,21,668,584,84,691,185,506,644,560,84,24,24,0,48.34,74.49,14.05
2010,Sonora,Cucurpe,26022,26,22,400,339,61,343,76,267,372,311,61,28,28,0,53.55,80.91,18.6
2010,Sonora,Cumpas,26023,26,23,2285,1807,478,2720,761,1959,2115,1653,462,170,154,16,45.23,69.47,19.5
2010,Sonora,Divisaderos,26024,26,24,236,176,60,410,149,261,233,173,60,3,3,0,36.25,53.5,18.63
2010,Sonora,Empalme,26025,26,25,21548,14184,7364,19714,6285,13429,20279,13201,7078,1269,983,286,52.01,68.88,35.34
2010,Sonora,Etchojoa,26026,26,26,21770,16283,5487,24162,7108,17054,20694,15381,5313,1076,902,174,47.14,69.1,24.26
2010,Sonora,Fronteras,26027,26,27,2935,2362,573,3291,852,2439,2761,2208,553,174,154,20,46.8,72.79,18.93
2010,Sonora,Granados,26028,26,28,445,348,97,465,124,341,419,323,96,26,25,1,48.26,72.5,21.95
2010,Sonora,Guaymas,26029,26,29,61978,40914,21064,53109,16281,36828,58475,38255,20220,3503,2659,844,53.62,71.16,36.26
2010,Sonora,Hermosillo,26030,26,30,345709,218007,127702,250798,78632,172166,327367,204714,122653,18342,13293,5049,57.76,73.18,42.48
2010,Sonora,Huachinera,26031,26,31,506,400,106,527,131,396,409,312,97,97,88,9,48.47,74.21,20.99
2010,Sonora,Huasabas,26032,26,32,349,264,85,404,138,266,344,260,84,5,4,1,46.1,65.02,24.22
2010,Sonora,Huatabampo,26033,26,33,28840,21270,7570,32627,9720,22907,27340,20059,7281,1500,1211,289,46.65,68.11,24.75
2010,Sonora,Huepac,26034,26,34,361,275,86,553,200,353,356,271,85,5,4,1,38.61,56.7,19.11
2010,Sonora,Imuris,26035,26,35,4580,3263,1317,4516,1327,3189,4279,3011,1268,301,252,49,50.09,70.66,29.1
2010,Sonora,Magdalena,26036,26,36,11245,7599,3646,11085,3478,7607,10847,7271,3576,398,328,70,50.26,68.4,32.36
2010,Sonora,Mazatan,26037,26,37,534,417,117,556,170,386,523,408,115,11,9,2,48.59,70.32,23.12
2010,Sonora,Moctezuma,26038,26,38,1770,1237,533,1899,604,1295,1727,1200,527,43,37,6,48.06,66.83,29.09
2010,Sonora,Naco,26039,26,39,2361,1598,763,2290,751,1539,2140,1409,731,221,189,32,50.54,67.65,33.03
2010,Sonora,Nacori Chico,26040,26,40,685,571,114,908,277,631,591,484,107,94,87,7,42.49,66.24,15.2
2010,Sonora,Nacozari de Garcia,26041,26,41,4787,3537,1250,4680,1329,3351,4461,3291,1170,326,246,80,50.14,71.85,27.03
2010,Sonora,Navojoa,26042,26,42,61605,41646,19959,58664,17491,41173,57989,38845,19144,3616,2801,815,51.02,70.06,32.56
2010,Sonora,Nogales,26043,26,43,94822,60411,34411,63291,19249,44042,89467,56347,33120,5355,4064,1291,59.7,75.45,43.69
2010,Sonora,onavas,26044,26,44,180,148,32,145,31,114,180,148,32,0,0,0,54.71,81.77,21.62
2010,Sonora,Opodepe,26045,26,45,1145,888,257,1056,279,777,1043,791,252,102,97,5,51.07,74,24.66
2010,Sonora,Oquitoa,26046,26,46,168,125,43,182,46,136,151,109,42,17,16,1,46.03,69.44,23.24
2010,Sonora,Pitiquito,26047,26,47,3616,2691,925,3749,1141,2608,3493,2591,902,123,100,23,48.94,69.9,26.14
2010,Sonora,Puerto Penasco,26048,26,48,24286,16480,7806,17809,5118,12691,22217,14777,7440,2069,1703,366,57.32,75.61,37.95
2010,Sonora,Quiriego,26049,26,49,1177,953,224,1363,409,954,1150,929,221,27,24,3,45.78,68.71,18.92
2010,Sonora,Rayon,26050,26,50,675,540,135,646,182,464,626,496,130,49,44,5,50.6,74.38,22.2
2010,Sonora,Rosario,26051,26,51,1940,1604,336,2137,547,1590,1791,1469,322,149,135,14,47.37,74.16,17.39
2010,Sonora,Sahuaripa,26052,26,52,2341,1866,475,2421,596,1825,2095,1645,450,246,221,25,48.83,75.15,20.55
2010,Sonora,San Felipe de Jesus,26053,26,53,129,91,38,165,58,107,121,84,37,8,7,1,40.69,54.49,25.33
2010,Sonora,San Javier,26054,26,54,224,194,30,152,27,125,223,193,30,1,1,0,58.49,85.84,19.11
2010,Sonora,San Luis Rio Colorado,26055,26,55,72983,49096,23887,59934,18137,41797,68361,45384,22977,4622,3712,910,54.65,72.59,36.24
2010,Sonora,San Miguel de Horcasitas,26056,26,56,3922,2833,1089,2227,613,1614,3888,2803,1085,34,30,4,63.6,81.88,40.23
2010,Sonora,San Pedro de la Cueva,26057,26,57,513,404,109,816,292,524,499,390,109,14,14,0,37.8,56.5,16.98
2010,Sonora,Santa Ana,26058,26,58,6389,4424,1965,5759,1583,4176,6037,4137,1900,352,287,65,52.32,73.15,31.88
2010,Sonora,Santa Cruz,26059,26,59,760,612,148,690,152,538,696,551,145,64,61,3,52.13,79.38,21.54
2010,Sonora,Saric,26060,26,60,933,754,179,987,280,707,797,626,171,136,128,8,48.32,72.29,20.16
2010,Sonora,Soyopa,26061,26,61,457,398,59,586,194,392,446,387,59,11,11,0,43.57,66.78,13.02
2010,Sonora,Suaqui Grande,26062,26,62,412,352,60,464,125,339,379,321,58,33,31,2,46.66,73.33,14.89
2010,Sonora,Tepache,26063,26,63,438,380,58,675,203,472,287,237,50,151,143,8,38.97,64.52,10.84
2010,Sonora,Trincheras,26064,26,64,627,521,106,694,196,498,576,478,98,51,43,8,47.18,72.06,17.49
2010,Sonora,Tubutama,26065,26,65,627,541,86,707,160,547,464,390,74,163,151,12,46.38,75.45,13.54
2010,Sonora,Ures,26066,26,66,3525,2754,771,3992,1105,2887,3437,2684,753,88,70,18,46.68,70.92,21.01
2010,Sonora,Villa Hidalgo,26067,26,67,476,405,71,842,276,566,446,376,70,30,29,1,35.66,58.44,11.06
2010,Sonora,Villa Pesqueira,26068,26,68,498,421,77,516,133,383,480,404,76,18,17,1,48.68,75.04,16.67
2010,Sonora,Yecora,26069,26,69,2085,1709,376,2475,643,1832,1959,1592,367,126,117,9,45.48,72.17,16.97
2010,Sonora,General Plutarco Elias Calles,26070,26,70,5930,4306,1624,5262,1556,3706,5585,4009,1576,345,297,48,52.4,72.26,30.31
2010,Sonora,Benito Juarez,26071,26,71,7862,5748,2114,8841,2617,6224,7446,5397,2049,416,351,65,46.79,68.2,25.25
2010,Sonora,San Ignacio Rio Muerto,26072,26,72,5310,3967,1343,5395,1557,3838,5060,3744,1316,250,223,27,49.44,71.49,25.87
2010,Tabasco,Total del estado Tabasco,27000,27,0,816385,605506,210879,850536,203626,646910,777170,572748,204422,39215,32758,6457,48.7,74.3,24.48
2010,Tabasco,Balancan,27001,27,1,19352,15777,3575,22989,5166,17823,18893,15378,3515,459,399,60,45.45,74.81,16.63
2010,Tabasco,Cardenas,27002,27,2,84545,65267,19278,95793,22302,73491,80575,61878,18697,3970,3389,581,46.59,73.97,20.68
2010,Tabasco,Centla,27003,27,3,32567,26916,5651,41912,9834,32078,30603,25238,5365,1964,1678,286,43.49,72.71,14.92
2010,Tabasco,Centro,27004,27,4,268106,175416,92690,218554,57999,160555,258223,168014,90209,9883,7402,2481,54.81,74.7,36.45
2010,Tabasco,Comalcalco,27005,27,5,65015,51454,13561,77827,18185,59642,60325,47309,13016,4690,4145,545,45.23,73.29,18.44
2010,Tabasco,Cunduacan,27006,27,6,43501,35234,8267,49803,10191,39612,40761,32764,7997,2740,2470,270,46.37,77,17.2
2010,Tabasco,Emiliano Zapata,27007,27,7,11547,8086,3461,11091,2633,8458,11103,7724,3379,444,362,82,50.75,74.97,28.92
2010,Tabasco,Huimanguillo,27008,27,8,58098,47607,10491,71256,15691,55565,55168,44993,10175,2930,2614,316,44.63,74.62,15.81
2010,Tabasco,Jalapa,27009,27,9,13004,10608,2396,15003,3313,11690,12379,10051,2328,625,557,68,46.14,75.59,16.93
2010,Tabasco,Jalpa de Mendez,27010,27,10,28198,21961,6237,33231,8212,25019,26316,20330,5986,1882,1631,251,45.66,72.25,19.89
2010,Tabasco,Jonuta,27011,27,11,9702,8533,1169,12515,2540,9975,9468,8327,1141,234,206,28,43.39,76.48,10.43
2010,Tabasco,Macuspana,27012,27,12,52158,40708,11450,62327,14831,47496,49071,38066,11005,3087,2642,445,45.3,72.71,19.36
2010,Tabasco,Nacajuca,27013,27,13,44313,31940,12373,41925,9935,31990,41682,29737,11945,2631,2203,428,51.08,75.74,27.76
2010,Tabasco,Paraiso,27014,27,14,29816,22645,7171,34207,8601,25606,27970,21065,6905,1846,1580,266,46.26,71.78,21.79
2010,Tabasco,Tacotalpa,27015,27,15,14732,12482,2250,19638,4397,15241,14224,12063,2161,508,419,89,42.66,73.47,12.82
2010,Tabasco,Teapa,27016,27,16,21123,15301,5822,19035,4218,14817,20546,14864,5682,577,437,140,52.25,77.85,28.03
2010,Tabasco,Tenosique,27017,27,17,20608,15571,5037,23430,5578,17852,19863,14947,4916,745,624,121,46.53,73.11,21.91
2010,Tamaulipas,Total del estado Tamaulipas,28000,28,0,1305151,875532,429619,1097344,299617,797727,1242235,826643,415592,62916,48889,14027,53.54,73.32,34.55
2010,Tamaulipas,Abasolo,28001,28,1,3698,3093,605,5409,1436,3973,3441,2855,586,257,238,19,40.23,67.27,13.17
2010,Tamaulipas,Aldama,28002,28,2,10739,8593,2146,11692,2693,8999,10320,8221,2099,419,372,47,47.61,75.6,19.17
2010,Tamaulipas,Altamira,28003,28,3,85553,59890,25663,70937,17505,53432,80418,55676,24742,5135,4214,921,53.88,76.14,32.03
2010,Tamaulipas,Antiguo Morelos,28004,28,4,2866,2381,485,4197,1105,3092,2652,2180,472,214,201,13,40.37,67.74,13.53
2010,Tamaulipas,Burgos,28005,28,5,1586,1413,173,2070,478,1592,1523,1352,171,63,61,2,43.05,73.94,9.76
2010,Tamaulipas,Bustamante,28006,28,6,2527,2324,203,3118,636,2482,2385,2187,198,142,137,5,44.59,78.09,7.54
2010,Tamaulipas,Camargo,28007,28,7,5639,4301,1338,5549,1338,4211,5248,3978,1270,391,323,68,49.96,75.4,23.97
2010,Tamaulipas,Casas,28008,28,8,1375,1218,157,1859,486,1373,1309,1154,155,66,64,2,41.96,70.08,10.2
2010,Tamaulipas,Ciudad Madero,28009,28,9,80369,49301,31068,75330,23896,51434,76221,46272,29949,4148,3029,1119,50.53,65.87,36.9
2010,Tamaulipas,Cruillas,28010,28,10,659,584,75,910,228,682,567,496,71,92,88,4,41.34,70.7,9.77
2010,Tamaulipas,Gomez Farias,28011,28,11,2931,2399,532,3945,1108,2837,2813,2296,517,118,103,15,42.44,67.98,15.75
2010,Tamaulipas,Gonzalez,28012,28,12,15415,12173,3242,17144,3915,13229,14760,11623,3137,655,550,105,47.09,75.14,19.61
2010,Tamaulipas,Güemez,28013,28,13,5832,4886,946,6170,1357,4813,5651,4725,926,181,161,20,48.33,77.81,16.34
2010,Tamaulipas,Guerrero,28014,28,14,1680,1255,425,1519,406,1113,1587,1188,399,93,67,26,52.22,75.06,27.51
2010,Tamaulipas,Gustavo Diaz Ordaz,28015,28,15,5961,4499,1462,6238,1602,4636,5695,4267,1428,266,232,34,48.61,73.18,23.91
2010,Tamaulipas,Hidalgo,28016,28,16,8842,7397,1445,9731,2114,7617,8447,7047,1400,395,350,45,47.26,77,15.87
2010,Tamaulipas,Jaumave,28017,28,17,5382,4221,1161,5985,1516,4469,5228,4082,1146,154,139,15,47.15,73.13,20.58
2010,Tamaulipas,Jimenez,28018,28,18,2801,2197,604,3503,932,2571,2672,2081,591,129,116,13,44,69.18,18.93
2010,Tamaulipas,Llera,28019,28,19,5917,4860,1057,7613,2020,5593,5727,4700,1027,190,160,30,43.37,70.11,15.75
2010,Tamaulipas,Mainero,28020,28,20,796,673,123,1243,377,866,747,629,118,49,44,5,38.62,62.96,12.4
2010,Tamaulipas,El Mante,28021,28,21,44556,30678,13878,45535,12774,32761,42667,29184,13483,1889,1494,395,49.26,70.25,29.66
2010,Tamaulipas,Matamoros,28022,28,22,202185,132790,69395,156236,42433,113803,188555,122748,65807,13630,10042,3588,55.49,74.31,37.38
2010,Tamaulipas,Mendez,28023,28,23,1723,1502,221,1846,362,1484,1697,1480,217,26,22,4,47.99,80.11,12.89
2010,Tamaulipas,Mier,28024,28,24,1832,1369,463,1949,480,1469,1693,1254,439,139,115,24,48.3,73.72,23.92
2010,Tamaulipas,Miguel Aleman,28025,28,25,11029,7761,3268,9670,2526,7144,10568,7364,3204,461,397,64,52.92,74.82,31.22
2010,Tamaulipas,Miquihuana,28026,28,26,1022,904,118,1628,492,1136,1002,884,118,20,20,0,38.32,64.16,9.38
2010,Tamaulipas,Nuevo Laredo,28027,28,27,145220,98016,47204,122005,33768,88237,137639,92052,45587,7581,5964,1617,53.35,72.98,34.23
2010,Tamaulipas,Nuevo Morelos,28028,28,28,1157,957,200,1428,372,1056,1022,823,199,135,134,1,44.65,71.79,15.9
2010,Tamaulipas,Ocampo,28029,28,29,4333,3658,675,5791,1475,4316,4222,3554,668,111,104,7,42.55,70.63,13.49
2010,Tamaulipas,Padilla,28030,28,30,5219,4162,1057,5486,1232,4254,4989,3979,1010,230,183,47,48.22,76,19.77
2010,Tamaulipas,Palmillas,28031,28,31,513,426,87,831,244,587,490,404,86,23,22,1,37.8,62.74,12.83
2010,Tamaulipas,Reynosa,28032,28,32,245529,160055,85474,163995,42331,121664,236621,153203,83418,8908,6852,2056,58.91,77.59,40.61
2010,Tamaulipas,Rio Bravo,28033,28,33,47430,32635,14795,39683,10494,29189,45564,31082,14482,1866,1553,313,54.2,75.21,33.53
2010,Tamaulipas,San Carlos,28034,28,34,3259,3048,211,4107,782,3325,3060,2852,208,199,196,3,43.96,78.96,5.94
2010,Tamaulipas,San Fernando,28035,28,35,20517,16111,4406,22392,5404,16988,19595,15279,4316,922,832,90,47.52,74.23,20.52
2010,Tamaulipas,San Nicolas,28036,28,36,247,232,15,525,167,358,232,218,14,15,14,1,31.91,58,4.01
2010,Tamaulipas,Soto la Marina,28037,28,37,9037,7431,1606,9667,2134,7533,8644,7077,1567,393,354,39,47.9,76.87,17.46
2010,Tamaulipas,Tampico,28038,28,38,127520,77988,49532,106509,31974,74535,120998,73164,47834,6522,4824,1698,53.51,69.54,39.26
2010,Tamaulipas,Tula,28039,28,39,9269,7639,1630,11277,2538,8739,8811,7245,1566,458,394,64,44.94,74.67,15.68
2010,Tamaulipas,Valle Hermoso,28040,28,40,24965,17509,7456,22715,5762,16953,23880,16590,7290,1085,919,166,52.18,74.86,30.48
2010,Tamaulipas,Victoria,28041,28,41,137981,84987,52994,106908,33128,73780,133350,81647,51703,4631,3340,1291,55.5,70.8,41.21
2010,Tamaulipas,Villagran,28042,28,42,2166,1910,256,2885,718,2167,2080,1830,250,86,80,6,42.65,72.1,10.54
2010,Tamaulipas,Xicotencatl,28043,28,43,7874,6106,1768,10114,2879,7235,7445,5721,1724,429,385,44,43.55,67.59,19.54
2010,Tlaxcala,Total del estado Tlaxcala,29000,29,0,457049,306633,150416,416341,108275,308066,434523,288888,145635,22526,17745,4781,52.11,73.53,32.7
2010,Tlaxcala,Amaxac de Guerrero,29001,29,1,4022,2558,1464,3503,1042,2461,3789,2384,1405,233,174,59,53.3,70.76,37.24
2010,Tlaxcala,Apetatitlan de Antonio Carvajal,29002,29,2,5720,3434,2286,4598,1429,3169,5457,3254,2203,263,180,83,55.28,70.35,41.81
2010,Tlaxcala,Atlangatepec,29003,29,3,2084,1551,533,2346,571,1775,1994,1475,519,90,76,14,46.85,72.78,23
2010,Tlaxcala,Atltzayanca,29004,29,4,6016,4687,1329,5719,1069,4650,5769,4484,1285,247,203,44,51.04,80.96,22.16
2010,Tlaxcala,Apizaco,29005,29,5,32358,20149,12209,26719,7340,19379,30422,18826,11596,1936,1323,613,54.64,73.05,38.58
2010,Tlaxcala,Calpulalpan,29006,29,6,18134,12066,6068,15144,3796,11348,17335,11403,5932,799,663,136,54.28,75.74,34.72
2010,Tlaxcala,El Carmen Tequexquitla,29007,29,7,5548,4133,1415,5354,1134,4220,4882,3531,1351,666,602,64,50.68,78.04,25.04
2010,Tlaxcala,Cuapiaxtla,29008,29,8,5000,3849,1151,4782,967,3815,4668,3548,1120,332,301,31,50.9,79.48,23.11
2010,Tlaxcala,Cuaxomulco,29009,29,9,1995,1391,604,1790,457,1333,1917,1328,589,78,63,15,52.56,74.99,31.12
2010,Tlaxcala,Chiautempan,29010,29,10,27156,17339,9817,23170,6307,16863,25813,16385,9428,1343,954,389,53.8,73.12,36.68
2010,Tlaxcala,Munoz de Domingo Arenas,29011,29,11,1470,1092,378,1707,481,1226,1403,1033,370,67,59,8,46.24,69.42,23.54
2010,Tlaxcala,Espanita,29012,29,12,2835,2285,550,3418,813,2605,2696,2157,539,139,128,11,45.03,73.17,17.33
2010,Tlaxcala,Huamantla,29013,29,13,32697,22737,9960,29048,6722,22326,30340,20812,9528,2357,1925,432,52.75,76.86,30.74
2010,Tlaxcala,Hueyotlipan,29014,29,14,4962,3784,1178,5484,1320,4164,4719,3587,1132,243,197,46,47.19,73.63,21.91
2010,Tlaxcala,Ixtacuixtla de Mariano Matamoros,29015,29,15,13316,9224,4092,13221,3315,9906,12692,8734,3958,624,490,134,49.95,73.1,29.14
2010,Tlaxcala,Ixtenco,29016,29,16,3099,1943,1156,2139,514,1625,2982,1859,1123,117,84,33,58.95,78.82,41.4
2010,Tlaxcala,Mazatecochco de Jose Maria Morelos,29017,29,17,4027,2781,1246,3222,710,2512,3945,2715,1230,82,66,16,55.36,79.39,33.04
2010,Tlaxcala,Contla de Juan Cuamatzi,29018,29,18,14521,9667,4854,12052,3124,8928,13817,9120,4697,704,547,157,54.41,75.13,35.12
2010,Tlaxcala,Tepetitla de Lardizabal,29019,29,19,7450,4878,2572,6354,1593,4761,7241,4725,2516,209,153,56,53.72,74.98,34.94
2010,Tlaxcala,Sanctorum de Lazaro Cardenas,29020,29,20,2968,2258,710,3310,767,2543,2874,2172,702,94,86,8,46.56,73.15,21.59
2010,Tlaxcala,Nanacamilpa de Mariano Arista,29021,29,21,6698,4617,2081,5789,1407,4382,6465,4424,2041,233,193,40,53.34,76.01,32.09
2010,Tlaxcala,Acuamanala de Miguel Hidalgo,29022,29,22,2181,1466,715,1960,573,1387,2130,1433,697,51,33,18,52.53,71.83,33.87
2010,Tlaxcala,Nativitas,29023,29,23,8681,6266,2415,9065,2095,6970,8476,6104,2372,205,162,43,48.64,74.45,25.61
2010,Tlaxcala,Panotla,29024,29,24,9921,6395,3526,9340,2752,6588,9435,6009,3426,486,386,100,51.28,69.49,34.77
2010,Tlaxcala,San Pablo del Monte,29025,29,25,27041,18635,8406,22477,5333,17144,25824,17582,8242,1217,1053,164,54.28,77.13,32.77
2010,Tlaxcala,Santa Cruz Tlaxcala,29026,29,26,7054,4748,2306,6298,1676,4622,6544,4339,2205,510,409,101,52.71,73.72,33.22
2010,Tlaxcala,Tenancingo,29027,29,27,4055,2948,1107,4736,1260,3476,3881,2788,1093,174,160,14,45.88,69.61,24.04
2010,Tlaxcala,Teolocholco,29028,29,28,7953,5452,2501,7961,2056,5905,7550,5141,2409,403,311,92,49.76,72.19,29.66
2010,Tlaxcala,Tepeyanco,29029,29,29,4109,2703,1406,4066,1052,3014,3912,2551,1361,197,152,45,49.88,71.34,31.6
2010,Tlaxcala,Terrenate,29030,29,30,4299,3400,899,5513,1386,4127,3987,3117,870,312,283,29,43.59,70.61,17.81
2010,Tlaxcala,Tetla de la Solidaridad,29031,29,31,11037,7655,3382,10287,2615,7672,10423,7169,3254,614,486,128,51.59,74.23,30.52
2010,Tlaxcala,Tetlatlahuca,29032,29,32,4868,3411,1457,4659,1157,3502,4751,3313,1438,117,98,19,50.93,74.38,29.3
2010,Tlaxcala,Tlaxcala,29033,29,33,39470,22887,16583,30399,9619,20780,37832,21797,16035,1638,1090,548,56.3,70.15,44.25
2010,Tlaxcala,Tlaxco,29034,29,34,14360,10804,3556,15056,3314,11742,13725,10236,3489,635,568,67,48.53,75.93,23.15
2010,Tlaxcala,Tocatlan,29035,29,35,2135,1509,626,2046,496,1550,2010,1402,608,125,107,18,50.77,74.67,28.66
2010,Tlaxcala,Totolac,29036,29,36,8757,5192,3565,7066,2204,4862,8444,4953,3491,313,239,74,55.15,69.9,42.19
2010,Tlaxcala,Ziltlaltepec de Trinidad Sanchez Santos,29037,29,37,2942,2164,778,3015,623,2392,2841,2076,765,101,88,13,49.13,77.2,24.43
2010,Tlaxcala,Tzompantepec,29038,29,38,5604,3761,1843,5155,1382,3773,5345,3579,1766,259,182,77,51.93,73.04,32.67
2010,Tlaxcala,Xaloztoc,29039,29,39,7633,5634,1999,8139,2101,6038,7196,5261,1935,437,373,64,48.22,72.46,24.82
2010,Tlaxcala,Xaltocan,29040,29,40,3512,2453,1059,3833,1040,2793,3305,2280,1025,207,173,34,47.56,69.77,27.38
2010,Tlaxcala,Papalotla de Xicohtencatl,29041,29,41,9835,6558,3277,10063,2851,7212,9476,6262,3214,359,296,63,49.19,69.37,31.09
2010,Tlaxcala,Xicohtzinco,29042,29,42,4661,3082,1579,4743,1319,3424,4486,2950,1536,175,132,43,49.34,69.71,31.42
2010,Tlaxcala,Yauhquemehcan,29043,29,43,12879,8411,4468,11690,3189,8501,12239,7932,4307,640,479,161,52.32,72.36,34.39
2010,Tlaxcala,Zacatelco,29044,29,44,14901,9715,5186,14248,3952,10296,14209,9199,5010,692,516,176,50.91,70.73,33.38
2010,Tlaxcala,Benito Juarez,29045,29,45,2074,1543,531,2039,429,1610,1922,1401,521,152,142,10,50.18,77.85,24.69
2010,Tlaxcala,Emiliano Zapata,29046,29,46,1662,1164,498,1285,248,1037,1654,1161,493,8,3,5,56.09,82.03,32.25
2010,Tlaxcala,Lazaro Cardenas,29047,29,47,815,598,217,1173,364,809,798,584,214,17,14,3,40.85,61.9,21.09
2010,Tlaxcala,La Magdalena Tlaltelulco,29048,29,48,5947,4150,1797,6017,1482,4535,5397,3675,1722,550,475,75,49.53,73.45,28.27
2010,Tlaxcala,San Damian Texoloc,29049,29,49,2035,1388,647,1891,532,1359,1967,1327,640,68,61,7,51.61,71.84,32.17
